dialogue_id,context,response,reference,annotations.relevance,annotations.language_usage,am_scores,fm_scores,am_fm_scores
humod_00824,We got problems.,I don't fucking believe this. Do you believe this?,"['and what problems are they', 'Yes, Captain Obvious, we sure as hell got a huge problem on our hands.', 'What is the problem?']",0.9492418930288253,0.9492418930288253,0.946689,0.9517947763912079,0.9492418930288253
humod_00825,We got problems.,"Yeah, let's get outta here. What happened?","['We sure do!', 'What happened to you?', ""You sound worried, tell me what's going on.""]",0.9443811500495012,0.9443811500495012,0.90657985,0.9821824479948152,0.9443811500495012
humod_00826,The corner!  Ready?,Do it!,"[""I'm ready."", 'Already running!', ""I'm ready!""]",0.9199137983492058,0.9199137983492058,0.9334702,0.9063574071270312,0.9199137983492058
humod_00827,The corner!  Ready?,"You'll always be older than me, Father.","['Yes!', 'Is it?', 'Three two one... Go!']",0.9449099145537573,0.9449099145537573,0.93255323,0.9572665973913586,0.9449099145537573
humod_00828,Seventeen meters.,Let's get these things lit.,"['How far!', 'How long should it be?', 'And how many centimetres?']",0.8874496363530601,0.8874496363530601,0.8657535,0.9091458008547713,0.8874496363530601
humod_00829,Seventeen meters.,*I* know what I'm doing! I'll say what I *want*!,"['Okay.', 'How much further now?', 'Seventeen meters to where?']",0.8973555360544698,0.8973555360544698,0.8750984,0.9196126648404154,0.8973555360544698
humod_00830,Let's go!  Let's go!,Fuckin' A!,"['I am ready to go.', 'Autobots, roll out.', 'why are you rushing me?']",0.9634257845579554,0.9634257845579554,0.94983363,0.9770179376004078,0.9634257845579554
humod_00831,Let's go!  Let's go!,No... don't hit me please...,"[""No, I'm not going to fight"", 'ok ok', 'Hold on and give me a minute to get ready!']",0.9493049272912262,0.9493049272912262,0.9141823,0.9844275492464538,0.9493049272912262
humod_00832,They're in the approach corridor.,On my way.,"[""Understood, I'll move in to intercept."", 'Hurry!', ""I'm opening fire.""]",0.9282108896338446,0.9282108896338446,0.882765,0.9736567841695751,0.9282108896338446
humod_00833,They're in the approach corridor.,"I'm sorry, I can't help it.  It's too funny.","[""I'm sorry, I can't hold back."", 'We should run. Now!', 'Do they know that we are here?']",0.9303951219751172,0.9303951219751172,0.9250214,0.9357688339618311,0.9303951219751172
humod_00834,Now many?,Can't tell.  Lots.  D gun's down to twenty.  Ten.  It's out.,"['About as many as before.', 'Not sure but I am running out of ammo.', ""It's hard to say.""]",0.9169417411498686,0.9169417411498686,0.9029833,0.9309001744612971,0.9169417411498686
humod_00835,Now many?,You promised.,"['How many?', ""I don't understand."", 'Now what?']",0.8426571082565701,0.8426571082565701,0.8905391,0.7947751068062617,0.8426571082565701
humod_00836,It's game time.,"Get back here, both of you.  Fall back to Operations.","['What am I supposed to do again?', 'Come on guys. Lets get back to operation.', ""I know, I hope you're ready!""]",0.9213865175960276,0.9213865175960276,0.89788985,0.9448831826682516,0.9213865175960276
humod_00837,It's game time.,Oh.,"['Yeah,bring it on!', 'Ready!', ""I take it you don't watch the game?""]",0.7232787936546147,0.7232787936546147,0.8887729,0.557784682436335,0.7232787936546147
humod_00838,Locked.,Stand back.,"['I can see that. Did you try knocking?', 'I got this.', 'Look for the keys under the rag.']",0.7603342798279109,0.7603342798279109,0.8601558,0.6605127388092642,0.7603342798279109
humod_00839,Locked.,"But, Nick... Hey, I mean, where would a guy like Merle get money like this?","['What did he do?', 'Then how do we open it?', ""I don't think so""]",0.8547293716713769,0.8547293716713769,0.9278033,0.7816554653733934,0.8547293716713769
humod_00840,No!  No!  She's alive!  We have to --,All right!  She's alive.  I believe it.  But we gotta get moving!  Now!,"['help her.  We need to help her.', ""We have to help her first. We can't leave her here like this."", ""We'll come back for her, we need to leave now!""]",0.897682293660582,0.897682293660582,0.89445543,0.9009091544293184,0.897682293660582
humod_00841,No!  No!  She's alive!  We have to --,"Tonight? Why, I'm just getting ready to turn on the Younger charm.","[""I'm telling you, I can't go right now!"", 'We have to help her.', ""Stop!  She's gone!  There's nothing we can do!""]",0.9226394452497102,0.9226394452497102,0.94491714,0.9003617481082155,0.9226394452497102
humod_00842,Ellen.,"Don't be long, Ellen.","['Wake up, dear.', 'what happen to you ?', 'Hi, Ellen']",0.9462587100894726,0.9462587100894726,0.905138,0.987379404431875,0.9462587100894726
humod_00843,Ellen.,It's not.,"['Why do you care?!', 'You will never guess.', 'Yes Susan? How can I help you?']",0.875398146517124,0.875398146517124,0.88780504,0.8629912483832165,0.875398146517124
humod_00844,"Yeah, bullshit.  Watch us.","Maybe you haven't been keeping up on current events, but we just got out asses kicked, pal!","[""Okay, I'm watching you."", 'We will see about that.', 'I will!']",0.8912460330679577,0.8912460330679577,0.92153555,0.8609565145879111,0.8912460330679577
humod_00845,"Yeah, bullshit.  Watch us.",'Cause I got a lot of wall space there.,"['Okay.', 'What are you gonna do?', 'Fine, I will.']",0.9066672494123167,0.9066672494123167,0.85727257,0.9560619334597956,0.9066672494123167
humod_00846,Thanks.,"Uh, what's next?","['What should we do?', ""You're welcome."", 'You are welcome.']",0.8926834672401962,0.8926834672401962,0.88544726,0.8999196707627412,0.8926834672401962
humod_00847,Thanks.,I don't know... but it does.,"[""You're welcome."", 'Thanks for what?', 'Thanks to you.']",0.9298190696977325,0.9298190696977325,0.8885267,0.9711114613101379,0.9298190696977325
humod_00848,They cut the power.,"What do you mean, they cut the power?  How could they cut the power, man?  They're animals.","['How the hell did they do that?', 'Why would they have done that?', ""Oh great, now we're going to be in the dark.""]",0.9199178197928206,0.9199178197928206,0.859686,0.9801496225492031,0.9199178197928206
humod_00849,They cut the power.,Don't give me that police shit. You drop it.,"['Who cut the power, and why would they do that?', 'Why did they cut the power?', 'Do you know why?']",0.9444978368861718,0.9444978368861718,0.8920529,0.9969427849021044,0.9444978368861718
humod_00850,"Nine meters.  Eight.
Can't be.  That's inside the room!",It's readin' right.  Look!,"[""That's what it says!"", ""I've measured it correctly!"", 'the size of the room']",0.8473610301461283,0.8473610301461283,0.88465476,0.8100672999315388,0.8473610301461283
humod_00851,"Nine meters.  Eight.
Can't be.  That's inside the room!",I guess I did.,"['I thought I can do it.', ""Where else would it be? I can't understand this!"", ""I measured it, I'm pretty sure the numbers are right, I double checked.""]",0.8898380419752662,0.8898380419752662,0.94117534,0.8385007423443922,0.8898380419752662
humod_00852,Bad dreams again?  Do you want something to help you sleep?,No.. I've slept enough.,"[""No, thank you.  I don't want any more bad dreams."", ""I'll sleep when I'm dead."", ""I'm afraid to sleep.""]",0.809644078729135,0.809644078729135,0.89182293,0.7274652233075742,0.809644078729135
humod_00853,Bad dreams again?  Do you want something to help you sleep?,"We can still come out of this okay. Pike got free, he got a gun, he came after us. That's the story.","['Yeah, maybe some medicine would help.', ""I don't need anything. Thanks."", 'No thank you, I would rather try to fall asleep on my own.']",0.9245237941950062,0.9245237941950062,0.894617,0.9544305673061806,0.9245237941950062
humod_00854,Now you just lie here and have a nap.  You're exhausted.,I don't want to...I have scary dreams.,"[""I'm not tired yet."", ""I don't want to have a nap, I have nightmares when I do."", ""I don't feel like sleeping, I want a hot cup of tea, can I have it?""]",0.9318990599257091,0.9318990599257091,0.8894007,0.9743973992551046,0.9318990599257091
humod_00855,Now you just lie here and have a nap.  You're exhausted.,Really? Maybe I can get you on my screen and see you at last!,"['I am tired for sure.', 'Am I exhausted?', ""Yeah, I guess you're right, I need some rest.""]",0.8633645979397968,0.8633645979397968,0.9371737,0.7895554717050942,0.8633645979397968
humod_00856,"Well, some kids can't handle it like you can.",Did one of those things grow inside her?,"['You manage it better than some kids do.', 'Yeah, I have a way with it.', ""Some kids aren't me, Pop.""]",0.8669062092013555,0.8669062092013555,0.886184,0.8476284412756357,0.8669062092013555
humod_00857,"Well, some kids can't handle it like you can.",The stairs from the street.,"['I guess I am special then', 'well some kids can', 'Thank, i try to be strong.']",0.8277018340176916,0.8277018340176916,0.77838653,0.8770171347750378,0.8277018340176916
humod_00858,"Mommy...I mean, Ripley...I'm scared.","I know, honey.  Me too.","[""That's ok you need to learn how to face fear"", 'I know you are and I am terrified.', ""It's ok, I'm here.""]",0.8394252875774427,0.8394252875774427,0.8906349,0.7882156807838527,0.8394252875774427
humod_00859,"Mommy...I mean, Ripley...I'm scared.",No.,"[""Don't be scared"", 'Stop watching the scary movie, turn it off.', 'Why are you scared?']",0.7847535567649232,0.7847535567649232,0.891497,0.6780100975767824,0.7847535567649232
humod_00860,Burke!  Open the door!,Look!,"['Why are you in such a hurry?', ""You'll have to bust it down!"", 'See what is out there.']",0.7728082505284208,0.7728082505284208,0.9534391,0.5921773845788753,0.7728082505284208
humod_00861,Burke!  Open the door!,"Okay, come on down.","['OK. I will be right there', 'What do you want?', ""I'm coming ! Just wait a second !""]",0.8979390168318242,0.8979390168318242,0.87001896,0.9258590746182382,0.8979390168318242
humod_00862,Mommy...Mommy?,"Right here, baby.  Right here.","['Yes sweetie?', ""Mommy, I'm scared!"", 'Over here!']",0.8553807408401317,0.8553807408401317,0.8655851,0.8451763929504049,0.8553807408401317
humod_00863,Mommy...Mommy?,Maybe we are and maybe we aren't.,"['Yes, dear?', 'yes baby', ""What's wrong honey? You had a bad dream?""]",0.9245192448674289,0.9245192448674289,0.90892136,0.9401171287653144,0.9245192448674289
humod_00864,"Are we going to sleep now?
That's right.
Can we dream?","Yes, honey.  I think we both can.","['Once we close our eyes & fall asleep, our dreams will come sooner.', 'We can only dream, goodnight.', 'We can both dream.']",0.9429622342214383,0.9429622342214383,0.9403871,0.9455373386592463,0.9429622342214383
humod_00865,"Are we going to sleep now?
That's right.
Can we dream?","I don't know, he just said he wants to wait. I quit asking.","['Only if your brain allows it', 'We can always dream.', ""Of course, that's why we're going to sleep.""]",0.9346764145005135,0.9346764145005135,0.8973795,0.9719733114457904,0.9346764145005135
humod_00866,Oh. Well perhaps you could introduce us anyway.,Perhaps.,"['Okay', 'Maybe.', 'It depends if I feel like it']",0.7881779915313496,0.7881779915313496,0.9166137,0.6597422850570229,0.7881779915313496
humod_00867,Oh. Well perhaps you could introduce us anyway.,"Right here, baby.  Right here.","[""I'd be happy to."", 'Sure, I can do that some day.', 'Let me introduce you to my wife.']",0.847633137014281,0.847633137014281,0.8414612,0.853805092387937,0.847633137014281
humod_00868,"Oh - excuse me!
Is her mother still lying on the floor?
No, she's fine.",I'm so relieved.,"[""That's a relief"", 'Thank God, I was worried sick', 'Oh, thank God! I was so worried!']",0.8626889817468197,0.8626889817468197,0.91306514,0.8123128280146662,0.8626889817468197
humod_00869,"Oh - excuse me!
Is her mother still lying on the floor?
No, she's fine.",Careful...,"['I am glad to hear that.', 'Ok, be careful...', 'glad to hear that']",0.8061698944401604,0.8061698944401604,0.8768691,0.7354707064294541,0.8061698944401604
humod_00870,"What is it?
I want to go!
Where?
I want to go back to Vienna.
Now?
Yes!",Why?,"[""You can't do that"", 'When?', ""Then, hell, let's go then!""]",0.7409889499792482,0.7409889499792482,0.9384573,0.5435205897587589,0.7409889499792482
humod_00871,"What is it?
I want to go!
Where?
I want to go back to Vienna.
Now?
Yes!",No.  She told me right now.,"['Yes, Vienna is where I want to be at this moment.', ""I'm supposed to stay here for now."", 'How will you get there']",0.8283999519422047,0.8283999519422047,0.925494,0.7313058886675822,0.8283999519422047
humod_00872,"There's a young girl to see you.
What does she want?
I don't know.
Well, ask her!
She won't talk to me. She says she has to speak to you.","Oh, damn!","['What does she look like?', 'Why me?', 'Okay okay.... let her in....']",0.7123689432668106,0.7123689432668106,0.8732032,0.5515346685503754,0.7123689432668106
