context,response,model,dialogue_id,annotations.Interesting,annotations.Engaging,annotations.Specific,annotations.Relevant,annotations.Correct,annotations.Semantically appropriate,annotations.Understandable,annotations.Fluent,annotations.Overall,am_scores,fm_scores,am_fm_scores
"User: Hi!
System: Hey there! How are you?
User: doing good. how are you today
System: I'm doing well!
User: anything good happened today?
System: Not really. Just relaxing.
User: where are you?
System: I'm in Arizona.
User: what's the weather like there rn?
System: It's really warm and dry right now.
User: I hear you have great bbq","System: Yeah. If you're ever in Arizona, make sure to check it out.",Meena,fed-turn_00155,0.20698497,0.20698497,0.20698497,0.20698497,0.20698497,0.20698497,0.20698497,0.20698497,0.20698497,0.066587923,0.347382017,0.20698497
"User: Hi!
System: What was the most difficult thing you experienced this past year?
User: I normally don't reflect back too much on things, but i guess 2019 have been very favorable for me in terms of time spent with family and friends and work life balance. Why do you ask?
System: I just released a book on REDACTED_TERM to help people process the past 12 months and start the new year with a fresh outlook :)
User: Great! Good idea to help people figuring out their new year resolutions :) So how do i get a fresher outlook? :)
System: Well, in my book, I took inspiration for the 24 days of Advent, and put together a workbook that you fill out each day for 24 days. It goes through accomplishments, passions, understanding, forgiveness, with each day a different theme.
User: Wow! Sounds amazing if we practice that! I think the idea does have some potential. How did you come up with this idea?
System: We created a scholarship for leaders from REDACTED_TERM to visit an international institute at REDACTED_TERM for which there was no African representation. During the program, we also did a lot of coaching with the young leaders. This book captures a bit of that journey that we are all on, and also all the proceeds are going to fund next year's cohort. 
User: Thats great! This is valuable help for the community. I think mental health is one of the bigger challenges facing humanity. ","System: I think if we were all able to bring out our best selves, the world would be much better. When did you first realize mental health was important?",Human,fed-turn_00156,0.342843393,0.342843393,0.342843393,0.342843393,0.342843393,0.342843393,0.342843393,0.342843393,0.342843393,0.077024971,0.608661814,0.342843393
"User: Hi!
System: What was the most difficult thing you experienced this past year?
User: I normally don't reflect back too much on things, but i guess 2019 have been very favorable for me in terms of time spent with family and friends and work life balance. Why do you ask?
System: I just released a book on REDACTED_TERM to help people process the past 12 months and start the new year with a fresh outlook :)
User: Great! Good idea to help people figuring out their new year resolutions :) So how do i get a fresher outlook? :)
System: Well, in my book, I took inspiration for the 24 days of Advent, and put together a workbook that you fill out each day for 24 days. It goes through accomplishments, passions, understanding, forgiveness, with each day a different theme.
User: Wow! Sounds amazing if we practice that! I think the idea does have some potential. How did you come up with this idea?
System: We created a scholarship for leaders from REDACTED_TERM to visit an international institute at REDACTED_TERM for which there was no African representation. During the program, we also did a lot of coaching with the young leaders. This book captures a bit of that journey that we are all on, and also all the proceeds are going to fund next year's cohort. 
User: Thats great! This is valuable help for the community. I think mental health is one of the bigger challenges facing humanity. 
System: I think if we were all able to bring out our best selves, the world would be much better. When did you first realize mental health was important?
User: That is actually a quote stolen from my TL when i joined my first company after graduation. I guess now after 5 yrs of work experience, I fully agree with it :)",System: What do you prioritize in your life? Like top 5 things?,Human,fed-turn_00157,0.187768289,0.187768289,0.187768289,0.187768289,0.187768289,0.187768289,0.187768289,0.187768289,0.187768289,0.044915485,0.330621093,0.187768289
"User: Hi!
System: What was the most difficult thing you experienced this past year?
User: I normally don't reflect back too much on things, but i guess 2019 have been very favorable for me in terms of time spent with family and friends and work life balance. Why do you ask?
System: I just released a book on REDACTED_TERM to help people process the past 12 months and start the new year with a fresh outlook :)
User: Great! Good idea to help people figuring out their new year resolutions :) So how do i get a fresher outlook? :)
System: Well, in my book, I took inspiration for the 24 days of Advent, and put together a workbook that you fill out each day for 24 days. It goes through accomplishments, passions, understanding, forgiveness, with each day a different theme.
User: Wow! Sounds amazing if we practice that! I think the idea does have some potential. How did you come up with this idea?
System: We created a scholarship for leaders from REDACTED_TERM to visit an international institute at REDACTED_TERM for which there was no African representation. During the program, we also did a lot of coaching with the young leaders. This book captures a bit of that journey that we are all on, and also all the proceeds are going to fund next year's cohort. 
User: Thats great! This is valuable help for the community. I think mental health is one of the bigger challenges facing humanity. 
System: I think if we were all able to bring out our best selves, the world would be much better. When did you first realize mental health was important?
User: That is actually a quote stolen from my TL when i joined my first company after graduation. I guess now after 5 yrs of work experience, I fully agree with it :)
System: What do you prioritize in your life? Like top 5 things?
User: 1. stay happy; I think family and friends play a big role here. 2. Meaningful work life; this may mean exploring around with new stuff 3. multiple hobbies that keep you busy ... so on :) What about you? is there a right answer to this? :)
System:  1) The idea of what it must be like to be ""on Earth as it is in Heaven"" from the Lord's prayer. I feel like we were designed for a purpose, rather than random chance. A more concrete way to put it is simply show love to the greatest capacity we can. 2) Taking care of myself physically, mentally, spiritually. 3) Family 4) Work 5) Music
User: Nice! That's very thoughtful and spiritual :) Also music earned a spot :) yay! ","System: Yea, I've always said that if I wrote a memoire, I would title it: ""Jazz, Jesus, and Video Games."" Do you have a title of a book that you've thought of writing before?",Human,fed-turn_00158,0.198078234,0.198078234,0.198078234,0.198078234,0.198078234,0.198078234,0.198078234,0.198078234,0.198078234,0.017526886,0.378629583,0.198078234
"User: Hi!
System: hello there, how is it going?
User: Pretty great. I just won a pingpong game. What about you?",System: that's nice. I am just working on some documentation. Do you play pingpong often?,Human,fed-turn_00159,0.266138986,0.266138986,0.266138986,0.266138986,0.266138986,0.266138986,0.266138986,0.266138986,0.266138986,0.132086749,0.400191224,0.266138986
"User: Hi!
System: hello there, how is it going?
User: Pretty great. I just won a pingpong game. What about you?
System: that's nice. I am just working on some documentation. Do you play pingpong often?
User: No, very rarely. It's kind of amazing that I won, but I'm still taking credit for it.","System: thats very impressive then, congrats!",Human,fed-turn_00160,0.191996052,0.191996052,0.191996052,0.191996052,0.191996052,0.191996052,0.191996052,0.191996052,0.191996052,0.050344129,0.333647975,0.191996052
"User: Hi!
System: hello there, how is it going?
User: Pretty great. I just won a pingpong game. What about you?
System: that's nice. I am just working on some documentation. Do you play pingpong often?
User: No, very rarely. It's kind of amazing that I won, but I'm still taking credit for it.
System: thats very impressive then, congrats!
User: Haha thank you, I guess I'm just a natural. What's your favourite game?
System: I really like to play tennis, badminton and racquetball. I don't really get a chance to play them often though, specially racquetball
User: What's racquetball like? From context clues, I'm guessing that it involves hitting a ball with a racquet","System: well, it's like a cage match of tennis. The main difference is that both players play in the same 'court' and the ball is smashed against a wall instead of passing it over a net into the opponent's court. Kind of like playing pingpong vs the table.",Human,fed-turn_00161,0.252884889,0.252884889,0.252884889,0.252884889,0.252884889,0.252884889,0.252884889,0.252884889,0.252884889,0,0.505769777,0.252884889
"User: Hi!
System: Hello! How was your day?
User: It's been great! Had some decaf coffee and a good lunch. How was yours?","System: Pretty good, thanks!",Meena,fed-turn_00162,0.077054677,0.077054677,0.077054677,0.077054677,0.077054677,0.077054677,0.077054677,0.077054677,0.077054677,0.068472623,0.085636731,0.077054677
"User: Hi!
System: Hello! How was your day?
User: It's been great! Had some decaf coffee and a good lunch. How was yours?
System: Pretty good, thanks!
User: What'd you do today?
System: Stayed home and played video games.
User: Oh nice! What games?
System: Dying Light, Borderlands 2, and Bioshock Infinite.
User: Oh interesting. Which is your fav?","System: Dying Light, hands down.",Meena,fed-turn_00163,0.092219322,0.092219322,0.092219322,0.092219322,0.092219322,0.092219322,0.092219322,0.092219322,0.092219322,0.088889215,0.09554943,0.092219322
"User: Hi!
System: Hello! How was your day?
User: It's been great! Had some decaf coffee and a good lunch. How was yours?
System: Pretty good, thanks!
User: What'd you do today?
System: Stayed home and played video games.
User: Oh nice! What games?
System: Dying Light, Borderlands 2, and Bioshock Infinite.
User: Oh interesting. Which is your fav?
System: Dying Light, hands down.
User: Why?
System: It's just so fun.
User: Yeah but like what about it? Is it an FPS?
System: It's like Mirror's Edge, only in a zombie apocalypse.
User: Oh that's kinda cool!
System: It's hella fun.
User: Nice.
System: So, how have you been?
User: Fantastic",System: That's wonderful to hear!,Meena,fed-turn_00164,0.147767855,0.147767855,0.147767855,0.147767855,0.147767855,0.147767855,0.147767855,0.147767855,0.147767855,0.093613041,0.20192267,0.147767855
