context,dialogue_id,model,reference,response,annotations.overall,am_scores,fm_scores,am_fm_scores
"tom , is jenny crying ?
can you take he away from me ?
i 'm just coming for that .
she kept bothering me .
she 's your sister . what she asked was only duck soup for you . why ca n't you be good to her ?",dailydialog-gupta_00189,dualencoder_train,"['i do nt like her', 'she s annoying', 'she never stops bugging me', 'but i am her brother , not her servant .']",miss li . li lin .,0.9041386771816089,0.92215335,0.8861240006721168,0.9041386771816089
"what can i show you ?
do you have this shirt in a small ?
let me check . yes , we have .
may i try it on ?",dailydialog-gupta_00190,human,"['yes ! let me walk you to the dressing rooms', 'no , i am sorry there are no dressing rooms .', 'of course ! would you like anything else ?', 'sure . let me help you .']","yes , that would be fine . tell me what you think !",0.7514384806863184,0.891533,0.6113439442141285,0.7514384806863184
"what can i show you ?
do you have this shirt in a small ?
let me check . yes , we have .
may i try it on ?",dailydialog-gupta_00191,CVAEf,"['yes ! let me walk you to the dressing rooms', 'no , i am sorry there are no dressing rooms .', 'of course ! would you like anything else ?', 'sure . let me help you .']",sure .,0.8818158882184632,0.90426725,0.85936452494538,0.8818158882184632
"what can i show you ?
do you have this shirt in a small ?
let me check . yes , we have .
may i try it on ?",dailydialog-gupta_00192,dualencoder_train,"['yes ! let me walk you to the dressing rooms', 'no , i am sorry there are no dressing rooms .', 'of course ! would you like anything else ?', 'sure . let me help you .']",sure . the fitting room is in the corner .,0.8947671276140836,0.901127,0.8884072744466119,0.8947671276140836
"what can i show you ?
do you have this shirt in a small ?
let me check . yes , we have .
may i try it on ?",dailydialog-gupta_00193,hredf,"['yes ! let me walk you to the dressing rooms', 'no , i am sorry there are no dressing rooms .', 'of course ! would you like anything else ?', 'sure . let me help you .']",sure .,0.8818158882184632,0.90426725,0.85936452494538,0.8818158882184632
"what can i show you ?
do you have this shirt in a small ?
let me check . yes , we have .
may i try it on ?",dailydialog-gupta_00194,seq2seqf,"['yes ! let me walk you to the dressing rooms', 'no , i am sorry there are no dressing rooms .', 'of course ! would you like anything else ?', 'sure . let me help you .']","no , it 's a bit expensive .",0.9212634950977743,0.91293913,0.9295878589356305,0.9212634950977743
"pompous . how may i help you ?
yes , i 'd like to reserve a table for dinner .
how large a group are you expecting ?
six couples .
would you like to reserve a private dining room ?
that sounds like a good idea .
all right . may i have your name , sir ?",dailydialog-gupta_00195,human,"['name is bill', 'my name is bill .', 'they call me bill !', 'my name is ron kollwitz .']",my name is,0.9368159624485974,0.8955164,0.9781155293283471,0.9368159624485974
"pompous . how may i help you ?
yes , i 'd like to reserve a table for dinner .
how large a group are you expecting ?
six couples .
would you like to reserve a private dining room ?
that sounds like a good idea .
all right . may i have your name , sir ?",dailydialog-gupta_00196,hredf,"['name is bill', 'my name is bill .', 'they call me bill !', 'my name is ron kollwitz .']",my name is paul .,0.8164500862091911,0.87593204,0.7569681345880295,0.8164500862091911
"pompous . how may i help you ?
yes , i 'd like to reserve a table for dinner .
how large a group are you expecting ?
six couples .
would you like to reserve a private dining room ?
that sounds like a good idea .
all right . may i have your name , sir ?",dailydialog-gupta_00197,CVAEf,"['name is bill', 'my name is bill .', 'they call me bill !', 'my name is ron kollwitz .']",_UNK .,0.9181167688272382,0.86329377,0.9729397706790736,0.9181167688272382
"pompous . how may i help you ?
yes , i 'd like to reserve a table for dinner .
how large a group are you expecting ?
six couples .
would you like to reserve a private dining room ?
that sounds like a good idea .
all right . may i have your name , sir ?",dailydialog-gupta_00198,dualencoder_train,"['name is bill', 'my name is bill .', 'they call me bill !', 'my name is ron kollwitz .']","french dressing , please .",0.9216257216904168,0.8808276,0.9624238376564989,0.9216257216904168
"pompous . how may i help you ?
yes , i 'd like to reserve a table for dinner .
how large a group are you expecting ?
six couples .
would you like to reserve a private dining room ?
that sounds like a good idea .
all right . may i have your name , sir ?",dailydialog-gupta_00199,seq2seqf,"['name is bill', 'my name is bill .', 'they call me bill !', 'my name is ron kollwitz .']",i 'd like to have a reservation .,0.9410589144653065,0.91133785,0.9707799764525856,0.9410589144653065
"amelia , could you spare a few minutes ?
sure . what do you need ?
well , i wanted to let you know that i 've put in my notice .
really ? why ?
it 's complicated . but basically it boils down to one thing . this company is downsizing and i ca n't continue working for a company that may let me go .
but surely they wo n't fire you ! you 're one of the most experienced managers here !
well , to be honest , there 's another reason . i 've got a better offer .
well that 's great news ! congratulations ! where will you be located ?",dailydialog-gupta_00200,dualencoder_train,"['where will you be working ?', 'great . i m so proud of you .', 'wow . that s so great .', ""the head office is in new york , but i 'll be dealing with overseas companies and flying to this side of the world from time to time .""]",it 's called forex . foreign exchange . the great thing about it is that i do n't have to invest a huge amount . i put in a margin deposit and then i can buy and sell up to 100 times that much !,0.8145852124565611,0.8018919,0.8272785019623775,0.8145852124565611
"amelia , could you spare a few minutes ?
sure . what do you need ?
well , i wanted to let you know that i 've put in my notice .
really ? why ?
it 's complicated . but basically it boils down to one thing . this company is downsizing and i ca n't continue working for a company that may let me go .
but surely they wo n't fire you ! you 're one of the most experienced managers here !
well , to be honest , there 's another reason . i 've got a better offer .
well that 's great news ! congratulations ! where will you be located ?",dailydialog-gupta_00201,seq2seqf,"['where will you be working ?', 'great . i m so proud of you .', 'wow . that s so great .', ""the head office is in new york , but i 'll be dealing with overseas companies and flying to this side of the world from time to time .""]",i 'm not sure .,0.9285820991523508,0.9082927,0.9488714875236041,0.9285820991523508
"amelia , could you spare a few minutes ?
sure . what do you need ?
well , i wanted to let you know that i 've put in my notice .
really ? why ?
it 's complicated . but basically it boils down to one thing . this company is downsizing and i ca n't continue working for a company that may let me go .
but surely they wo n't fire you ! you 're one of the most experienced managers here !
well , to be honest , there 's another reason . i 've got a better offer .
well that 's great news ! congratulations ! where will you be located ?",dailydialog-gupta_00202,CVAEf,"['where will you be working ?', 'great . i m so proud of you .', 'wow . that s so great .', ""the head office is in new york , but i 'll be dealing with overseas companies and flying to this side of the world from time to time .""]","i think i 'm going to get a jar of money , but i think i should get more money to do that .",0.7877337948820734,0.917617,0.6578505667729664,0.7877337948820734
"amelia , could you spare a few minutes ?
sure . what do you need ?
well , i wanted to let you know that i 've put in my notice .
really ? why ?
it 's complicated . but basically it boils down to one thing . this company is downsizing and i ca n't continue working for a company that may let me go .
but surely they wo n't fire you ! you 're one of the most experienced managers here !
well , to be honest , there 's another reason . i 've got a better offer .
well that 's great news ! congratulations ! where will you be located ?",dailydialog-gupta_00203,hredf,"['where will you be working ?', 'great . i m so proud of you .', 'wow . that s so great .', ""the head office is in new york , but i 'll be dealing with overseas companies and flying to this side of the world from time to time .""]",i 'm going to have a try .,0.9531251752417857,0.9338228,0.9724275398336996,0.9531251752417857
"amelia , could you spare a few minutes ?
sure . what do you need ?
well , i wanted to let you know that i 've put in my notice .
really ? why ?
it 's complicated . but basically it boils down to one thing . this company is downsizing and i ca n't continue working for a company that may let me go .
but surely they wo n't fire you ! you 're one of the most experienced managers here !
well , to be honest , there 's another reason . i 've got a better offer .
well that 's great news ! congratulations ! where will you be located ?",dailydialog-gupta_00204,human,"['where will you be working ?', 'great . i m so proud of you .', 'wow . that s so great .', ""the head office is in new york , but i 'll be dealing with overseas companies and flying to this side of the world from time to time .""]",it 's actually still in the city but it 's about a 20 minute drive from here .,0.8537733231171742,0.8810736,0.8264730521410258,0.8537733231171742
"room service , is there anything i can do for you ?
yes , i am afraid there are not enough outlets .
well , we have 6 for each room .",dailydialog-gupta_00205,dualencoder_train,"['i have many devices i need to charge .', 'is that the standard number in a hotel room ?', 'some of the outlets are already in use , by the television and lamps .', 'yes , but 4 of them are broken . can you send someone here ?']",do you receive traveler 's checks ?,0.9288902637579037,0.8762263,0.9815542215541986,0.9288902637579037
