dialogue_id,model,context,response,reference,annotations.overall,am_scores,fm_scores,am_fm_scores
dstc6_11425,S_05,,,,0.68015934,,,
dstc6_11426,S_06,,,,0.687400489,,,
dstc6_11427,S_07,,,,0.602036315,,,
dstc6_11428,S_08,,,,0.758779197,,,
dstc6_11429,S_09,,,,0.652617904,,,
dstc6_11430,S_10,,,,0.62685173,,,
dstc6_11431,S_11,,,,0.729638352,,,
dstc6_11432,S_12,,,,0.653636095,,,
dstc6_11433,S_13,,,,0.681428825,,,
dstc6_11434,S_14,,,,0.848409976,,,
dstc6_11435,S_15,,,,0.88189209,,,
dstc6_11436,S_16,,,,0.736966341,,,
dstc6_11437,S_17,,,,0.88189209,,,
dstc6_11438,S_18,,,,0.642394563,,,
dstc6_11439,S_19,,,,0.691680764,,,
dstc6_11440,S_00,,,,0.944774217,,,
dstc6_11441,S_01,,,,0.814236868,,,
dstc6_11442,S_02,,,,0.807497973,,,
dstc6_11443,S_03,,,,0.976629174,,,
dstc6_11444,S_04,,,,0.786265779,,,
dstc6_11445,S_05,,,,0.882809645,,,
dstc6_11446,S_06,,,,0.976629174,,,
dstc6_11447,S_07,,,,0.794982584,,,
dstc6_11448,S_08,,,,0.814236868,,,
dstc6_11449,S_09,,,,0.877692434,,,
dstc6_11450,S_10,,,,0.848202789,,,
dstc6_11451,S_11,,,,0.852824734,,,
dstc6_11452,S_12,,,,0.802931859,,,
dstc6_11453,S_13,,,,0.836518505,,,
dstc6_11454,S_14,,,,0.981058077,,,
dstc6_11455,S_15,,,,0.923369445,,,
dstc6_11456,S_16,,,,0.981058077,,,
dstc6_11457,S_17,,,,0.981058077,,,
dstc6_11458,S_18,,,,0.879853518,,,
dstc6_11459,S_19,,,,0.960464741,,,
dstc6_11460,S_00,,,,0.844106835,,,
dstc6_11461,S_01,,,,0.974925683,,,
dstc6_11462,S_02,,,,0.940607856,,,
dstc6_11463,S_03,,,,0.949869191,,,
dstc6_11464,S_04,,,,0.786265779,,,
dstc6_11465,S_05,,,,0.848096952,,,
dstc6_11466,S_06,,,,0.949869191,,,
dstc6_11467,S_07,,,,0.799619604,,,
dstc6_11468,S_08,,,,0.851023016,,,
dstc6_11469,S_09,,,,0.892042716,,,
dstc6_11470,S_10,,,,0.717838053,,,
dstc6_11471,S_11,,,,0.938895844,,,
dstc6_11472,S_12,,,,0.943463366,,,
dstc6_11473,S_13,,,,0.811300253,,,
dstc6_11474,S_14,,,,0.94770567,,,
dstc6_11475,S_15,,,,0.850294376,,,
dstc6_11476,S_16,,,,0.952967089,,,
dstc6_11477,S_17,,,,0.941258026,,,
dstc6_11478,S_18,,,,0.950085198,,,
dstc6_11479,S_19,,,,0.800361118,,,
dstc6_11480,S_00,,,,0.940561343,,,
dstc6_11481,S_01,,,,0.940561343,,,
dstc6_11482,S_02,,,,0.706169702,,,
dstc6_11483,S_03,,,,0.880350244,,,
dstc6_11484,S_04,,,,0.940561343,,,
dstc6_11485,S_05,,,,0.920011067,,,
dstc6_11486,S_06,,,,0.880350244,,,
dstc6_11487,S_07,,,,0.881400877,,,
dstc6_11488,S_08,,,,0.940561343,,,
dstc6_11489,S_09,,,,0.845519594,,,
dstc6_11490,S_10,,,,0.848027465,,,
dstc6_11491,S_11,,,,0.84367167,,,
dstc6_11492,S_12,,,,0.84367167,,,
dstc6_11493,S_13,,,,0.657203227,,,
dstc6_11494,S_14,,,,0.828100992,,,
dstc6_11495,S_15,,,,0.604164702,,,
dstc6_11496,S_16,,,,0.708097332,,,
dstc6_11497,S_17,,,,0.885430867,,,
dstc6_11498,S_18,,,,0.921564506,,,
dstc6_11499,S_19,,,,0.848027465,,,
dstc6_11500,S_00,,,,0.943616665,,,
dstc6_11501,S_01,,,,0.819565749,,,
dstc6_11502,S_02,,,,0.905282452,,,
dstc6_11503,S_03,,,,0.89438049,,,
dstc6_11504,S_04,,,,0.785022108,,,
dstc6_11505,S_05,,,,0.819796502,,,
dstc6_11506,S_06,,,,0.89438049,,,
dstc6_11507,S_07,,,,0.828042967,,,
dstc6_11508,S_08,,,,0.819565749,,,
dstc6_11509,S_09,,,,0.854940416,,,
dstc6_11510,S_10,,,,0.929304543,,,
dstc6_11511,S_11,,,,0.963280911,,,
dstc6_11512,S_12,,,,0.937413283,,,
dstc6_11513,S_13,,,,0.904135149,,,
dstc6_11514,S_14,,,,0.960253818,,,
dstc6_11515,S_15,,,,0.952365629,,,
dstc6_11516,S_16,,,,0.926339066,,,
dstc6_11517,S_17,,,,0.926339066,,,
dstc6_11518,S_18,,,,0.977627925,,,
dstc6_11519,S_19,,,,0.813924759,,,
dstc6_11520,S_00,,,,0.855718754,,,
dstc6_11521,S_01,,,,0.882311303,,,
dstc6_11522,S_02,,,,0.858845479,,,
dstc6_11523,S_03,,,,0.838641967,,,
dstc6_11524,S_04,,,,0.833927549,,,
dstc6_11525,S_05,,,,0.836573756,,,
dstc6_11526,S_06,,,,0.838641967,,,
dstc6_11527,S_07,,,,0.833927549,,,
dstc6_11528,S_08,,,,0.882311303,,,
dstc6_11529,S_09,,,,0.92160918,,,
dstc6_11530,S_10,,,,0.88695643,,,
dstc6_11531,S_11,,,,0.853396813,,,
dstc6_11532,S_12,,,,0.856698114,,,
dstc6_11533,S_13,,,,0.853377952,,,
dstc6_11534,S_14,,,,0.840723485,,,
dstc6_11535,S_15,,,,0.8315773,,,
dstc6_11536,S_16,,,,0.879164286,,,
dstc6_11537,S_17,,,,0.870461049,,,
dstc6_11538,S_18,,,,0.812451004,,,
dstc6_11539,S_19,,,,0.931466135,,,
dstc6_11540,S_00,,,,0.944932384,,,
dstc6_11541,S_01,,,,0.947504301,,,
dstc6_11542,S_02,,,,0.943781896,,,
dstc6_11543,S_03,,,,0.873502638,,,
dstc6_11544,S_04,,,,0.952831285,,,
dstc6_11545,S_05,,,,0.970663426,,,
dstc6_11546,S_06,,,,0.873502638,,,
dstc6_11547,S_07,,,,0.974023427,,,
dstc6_11548,S_08,,,,0.944932384,,,
dstc6_11549,S_09,,,,0.971400523,,,
dstc6_11550,S_10,,,,0.868809409,,,
dstc6_11551,S_11,,,,0.801086617,,,
dstc6_11552,S_12,,,,0.920183849,,,
dstc6_11553,S_13,,,,0.977329128,,,
dstc6_11554,S_14,,,,0.86491459,,,
dstc6_11555,S_15,,,,0.86491459,,,
dstc6_11556,S_16,,,,0.86491459,,,
dstc6_11557,S_17,,,,0.86491459,,,
dstc6_11558,S_18,,,,0.824462419,,,
dstc6_11559,S_19,,,,0.95421364,,,
dstc6_11560,S_00,,,,0.848027465,,,
dstc6_11561,S_01,,,,0.849800768,,,
dstc6_11562,S_02,,,,0.848027465,,,
dstc6_11563,S_03,,,,0.945064719,,,
dstc6_11564,S_04,,,,0.847043098,,,
dstc6_11565,S_05,,,,0.955947732,,,
dstc6_11566,S_06,,,,0.945064719,,,
dstc6_11567,S_07,,,,0.882809645,,,
dstc6_11568,S_08,,,,0.828108277,,,
dstc6_11569,S_09,,,,0.808486509,,,
dstc6_11570,S_10,,,,0.859639358,,,
dstc6_11571,S_11,,,,0.947158666,,,
dstc6_11572,S_12,,,,0.954886364,,,
dstc6_11573,S_13,,,,0.849187938,,,
dstc6_11574,S_14,,,,0.915789037,,,
dstc6_11575,S_15,,,,0.897749165,,,
dstc6_11576,S_16,,,,0.968509358,,,
dstc6_11577,S_17,,,,0.973279553,,,
dstc6_11578,S_18,,,,0.966500265,,,
dstc6_11579,S_19,,,,0.800361118,,,
dstc6_11580,S_00,,,,0.871858349,,,
dstc6_11581,S_01,,,,0.867368962,,,
dstc6_11582,S_02,,,,0.898781029,,,
dstc6_11583,S_03,,,,0.850143474,,,
dstc6_11584,S_04,,,,0.785485964,,,
dstc6_11585,S_05,,,,0.859646016,,,
dstc6_11586,S_06,,,,0.850143474,,,
dstc6_11587,S_07,,,,0.86568731,,,
dstc6_11588,S_08,,,,0.867368962,,,
dstc6_11589,S_09,,,,0.890221335,,,
dstc6_11590,S_10,,,,0.89938304,,,
dstc6_11591,S_11,,,,0.970606247,,,
dstc6_11592,S_12,,,,0.902809056,,,
dstc6_11593,S_13,,,,0.873923312,,,
dstc6_11594,S_14,,,,0.967318255,,,
dstc6_11595,S_15,,,,0.817428441,,,
dstc6_11596,S_16,,,,0.925975594,,,
dstc6_11597,S_17,,,,0.916586199,,,
dstc6_11598,S_18,,,,0.954919005,,,
dstc6_11599,S_19,,,,0.813924759,,,
dstc6_11600,S_00,,,,0.876107315,,,
dstc6_11601,S_01,,,,0.890684055,,,
dstc6_11602,S_02,,,,0.845300584,,,
dstc6_11603,S_03,,,,0.937657466,,,
dstc6_11604,S_04,,,,0.831839619,,,
dstc6_11605,S_05,,,,0.828503573,,,
dstc6_11606,S_06,,,,0.937657466,,,
dstc6_11607,S_07,,,,0.864920245,,,
dstc6_11608,S_08,,,,0.792991182,,,
dstc6_11609,S_09,,,,0.815995022,,,
dstc6_11610,S_10,,,,0.800601461,,,
dstc6_11611,S_11,,,,0.941566329,,,
dstc6_11612,S_12,,,,0.930725765,,,
dstc6_11613,S_13,,,,0.807905656,,,
dstc6_11614,S_14,,,,0.972196838,,,
dstc6_11615,S_15,,,,0.96879461,,,
dstc6_11616,S_16,,,,0.96693212,,,
dstc6_11617,S_17,,,,0.96693212,,,
dstc6_11618,S_18,,,,0.916213448,,,
dstc6_11619,S_19,,,,0.954835131,,,
dstc6_11620,S_00,,,,0.920058853,,,
dstc6_11621,S_01,,,,0.943781896,,,
dstc6_11622,S_02,,,,0.943781896,,,
dstc6_11623,S_03,,,,0.970960111,,,
dstc6_11624,S_04,,,,0.807497973,,,
dstc6_11625,S_05,,,,0.968824466,,,
dstc6_11626,S_06,,,,0.970960111,,,
dstc6_11627,S_07,,,,0.807497973,,,
dstc6_11628,S_08,,,,0.943781896,,,
dstc6_11629,S_09,,,,0.962338023,,,
dstc6_11630,S_10,,,,0.911289095,,,
dstc6_11631,S_11,,,,0.863712895,,,
dstc6_11632,S_12,,,,0.946259151,,,
dstc6_11633,S_13,,,,0.943781896,,,
dstc6_11634,S_14,,,,0.943458994,,,
dstc6_11635,S_15,,,,0.925035061,,,
dstc6_11636,S_16,,,,0.947381815,,,
dstc6_11637,S_17,,,,0.947381815,,,
dstc6_11638,S_18,,,,0.86491459,,,
dstc6_11639,S_19,,,,0.888790937,,,
dstc6_11640,S_00,,,,0.845300584,,,
dstc6_11641,S_01,,,,0.818388898,,,
dstc6_11642,S_02,,,,0.836518505,,,
dstc6_11643,S_03,,,,0.798632063,,,
dstc6_11644,S_04,,,,0.794982584,,,
dstc6_11645,S_05,,,,0.821173301,,,
dstc6_11646,S_06,,,,0.798632063,,,
dstc6_11647,S_07,,,,0.794982584,,,
dstc6_11648,S_08,,,,0.818388898,,,
dstc6_11649,S_09,,,,0.951332705,,,
dstc6_11650,S_10,,,,0.82138335,,,
dstc6_11651,S_11,,,,0.949397675,,,
dstc6_11652,S_12,,,,0.939019711,,,
dstc6_11653,S_13,,,,0.836518505,,,
dstc6_11654,S_14,,,,0.968116683,,,
dstc6_11655,S_15,,,,0.940598284,,,
dstc6_11656,S_16,,,,0.931834199,,,
dstc6_11657,S_17,,,,0.968116683,,,
dstc6_11658,S_18,,,,0.968994656,,,
dstc6_11659,S_19,,,,0.954835131,,,
dstc6_11660,S_00,,,,0.736544793,,,
dstc6_11661,S_01,,,,0.818630576,,,
dstc6_11662,S_02,,,,0.883732659,,,
dstc6_11663,S_03,,,,0.944937031,,,
dstc6_11664,S_04,,,,0.944937031,,,
dstc6_11665,S_05,,,,0.944937031,,,
dstc6_11666,S_06,,,,0.829208419,,,
dstc6_11667,S_07,,,,0.667642959,,,
dstc6_11668,S_08,,,,0.818630576,,,
dstc6_11669,S_09,,,,0.777081562,,,
dstc6_11670,S_10,,,,0.687950231,,,
dstc6_11671,S_11,,,,0.785044819,,,
dstc6_11672,S_12,,,,0.797661301,,,
dstc6_11673,S_13,,,,0.739759937,,,
dstc6_11674,S_14,,,,0.937624381,,,
dstc6_11675,S_15,,,,0.833480271,,,
dstc6_11676,S_16,,,,0.943901162,,,
dstc6_11677,S_17,,,,0.943901162,,,
dstc6_11678,S_18,,,,0.786915791,,,
dstc6_11679,S_19,,,,0.716905662,,,
dstc6_11680,S_00,,,,0.811202393,,,
dstc6_11681,S_01,,,,0.818634878,,,
dstc6_11682,S_02,,,,0.784725386,,,
dstc6_11683,S_03,,,,0.723135195,,,
dstc6_11684,S_04,,,,0.64912024,,,
dstc6_11685,S_05,,,,0.677868227,,,
dstc6_11686,S_06,,,,0.723135195,,,
dstc6_11687,S_07,,,,0.636468631,,,
dstc6_11688,S_08,,,,0.818634878,,,
dstc6_11689,S_09,,,,0.749985881,,,
dstc6_11690,S_10,,,,0.742059114,,,
dstc6_11691,S_11,,,,0.749985881,,,
dstc6_11692,S_12,,,,0.784286883,,,
dstc6_11693,S_13,,,,0.886013942,,,
dstc6_11694,S_14,,,,0.811202393,,,
dstc6_11695,S_15,,,,0.953397194,,,
dstc6_11696,S_16,,,,0.811202393,,,
dstc6_11697,S_17,,,,0.811202393,,,
dstc6_11698,S_18,,,,0.724923222,,,
dstc6_11699,S_19,,,,0.65171915,,,
dstc6_11700,S_00,,,,0.681497875,,,
dstc6_11701,S_01,,,,0.67467751,,,
dstc6_11702,S_02,,,,0.657452534,,,
dstc6_11703,S_03,,,,0.670034288,,,
dstc6_11704,S_04,,,,0.640074179,,,
dstc6_11705,S_05,,,,0.690575196,,,
dstc6_11706,S_06,,,,0.670034288,,,
dstc6_11707,S_07,,,,0.650575097,,,
dstc6_11708,S_08,,,,0.67467751,,,
dstc6_11709,S_09,,,,0.647527218,,,
dstc6_11710,S_10,,,,0.65962977,,,
dstc6_11711,S_11,,,,0.706839817,,,
dstc6_11712,S_12,,,,0.773203411,,,
dstc6_11713,S_13,,,,0.646427034,,,
dstc6_11714,S_14,,,,0.672173363,,,
dstc6_11715,S_15,,,,0.812007395,,,
dstc6_11716,S_16,,,,0.669321034,,,
dstc6_11717,S_17,,,,0.793332731,,,
dstc6_11718,S_18,,,,0.694367508,,,
dstc6_11719,S_19,,,,0.692591412,,,
dstc6_11720,S_00,,,,0.978308255,,,
dstc6_11721,S_01,,,,0.776295123,,,
dstc6_11722,S_02,,,,0.837990628,,,
dstc6_11723,S_03,,,,0.934430354,,,
dstc6_11724,S_04,,,,0.934430354,,,
dstc6_11725,S_05,,,,0.934430354,,,
dstc6_11726,S_06,,,,0.795062277,,,
dstc6_11727,S_07,,,,0.976414662,,,
dstc6_11728,S_08,,,,0.827489415,,,
dstc6_11729,S_09,,,,0.966737519,,,
dstc6_11730,S_10,,,,0.870859585,,,
dstc6_11731,S_11,,,,0.984385623,,,
dstc6_11732,S_12,,,,0.913205246,,,
dstc6_11733,S_13,,,,0.975922554,,,
dstc6_11734,S_14,,,,0.909295029,,,
dstc6_11735,S_15,,,,0.919139426,,,
dstc6_11736,S_16,,,,0.888636507,,,
dstc6_11737,S_17,,,,0.888636507,,,
dstc6_11738,S_18,,,,0.950038685,,,
dstc6_11739,S_19,,,,0.727082208,,,
dstc6_11740,S_00,,,,0.819267618,,,
dstc6_11741,S_01,,,,0.948216865,,,
dstc6_11742,S_02,,,,0.847525115,,,
dstc6_11743,S_03,,,,0.951660974,,,
dstc6_11744,S_04,,,,0.682418904,,,
dstc6_11745,S_05,,,,0.960673503,,,
dstc6_11746,S_06,,,,0.951660974,,,
dstc6_11747,S_07,,,,0.716575834,,,
dstc6_11748,S_08,,,,0.948216865,,,
dstc6_11749,S_09,,,,0.880457516,,,
dstc6_11750,S_10,,,,0.960673503,,,
dstc6_11751,S_11,,,,0.942703484,,,
dstc6_11752,S_12,,,,0.674209685,,,
dstc6_11753,S_13,,,,0.955494021,,,
dstc6_11754,S_14,,,,0.934446492,,,
dstc6_11755,S_15,,,,0.948216865,,,
dstc6_11756,S_16,,,,0.941128539,,,
dstc6_11757,S_17,,,,0.934446492,,,
dstc6_11758,S_18,,,,0.881143355,,,
dstc6_11759,S_19,,,,0.841770757,,,
dstc6_11760,S_00,,,,0.67467751,,,
dstc6_11761,S_01,,,,0.709535981,,,
dstc6_11762,S_02,,,,0.642824336,,,
dstc6_11763,S_03,,,,0.757548158,,,
dstc6_11764,S_04,,,,0.975719713,,,
dstc6_11765,S_05,,,,0.779751953,,,
dstc6_11766,S_06,,,,0.757548158,,,
dstc6_11767,S_07,,,,0.856839706,,,
dstc6_11768,S_08,,,,0.758121161,,,
dstc6_11769,S_09,,,,0.673036483,,,
dstc6_11770,S_10,,,,0.77169776,,,
dstc6_11771,S_11,,,,0.654231395,,,
dstc6_11772,S_12,,,,0.946030896,,,
dstc6_11773,S_13,,,,0.678939617,,,
dstc6_11774,S_14,,,,0.974877386,,,
dstc6_11775,S_15,,,,0.920075258,,,
dstc6_11776,S_16,,,,0.959094509,,,
dstc6_11777,S_17,,,,0.934189026,,,
dstc6_11778,S_18,,,,0.975457584,,,
dstc6_11779,S_19,,,,0.959844797,,,
dstc6_11780,S_00,,,,0.67467751,,,
dstc6_11781,S_01,,,,0.67467751,,,
dstc6_11782,S_02,,,,0.63618154,,,
dstc6_11783,S_03,,,,0.7092015,,,
dstc6_11784,S_04,,,,0.653138812,,,
dstc6_11785,S_05,,,,0.676007573,,,
dstc6_11786,S_06,,,,0.7092015,,,
dstc6_11787,S_07,,,,0.64958949,,,
dstc6_11788,S_08,,,,0.67467751,,,
dstc6_11789,S_09,,,,0.662758739,,,
dstc6_11790,S_10,,,,0.721420915,,,
dstc6_11791,S_11,,,,0.754213955,,,
dstc6_11792,S_12,,,,0.731532904,,,
dstc6_11793,S_13,,,,0.668462681,,,
dstc6_11794,S_14,,,,0.777222863,,,
dstc6_11795,S_15,,,,0.920973536,,,
dstc6_11796,S_16,,,,0.903468117,,,
dstc6_11797,S_17,,,,0.78760265,,,
dstc6_11798,S_18,,,,0.78921464,,,
dstc6_11799,S_19,,,,0.959844797,,,
dstc6_11800,S_00,,,,0.639726475,,,
dstc6_11801,S_01,,,,0.774021621,,,
dstc6_11802,S_02,,,,0.679109767,,,
dstc6_11803,S_03,,,,0.712446316,,,
dstc6_11804,S_04,,,,0.673492037,,,
dstc6_11805,S_05,,,,0.692260965,,,
dstc6_11806,S_06,,,,0.712446316,,,
dstc6_11807,S_07,,,,0.650376838,,,
dstc6_11808,S_08,,,,0.774021621,,,
dstc6_11809,S_09,,,,0.775627878,,,
dstc6_11810,S_10,,,,0.696947379,,,
dstc6_11811,S_11,,,,0.956721756,,,
dstc6_11812,S_12,,,,0.844721829,,,
dstc6_11813,S_13,,,,0.694916889,,,
dstc6_11814,S_14,,,,0.762124875,,,
dstc6_11815,S_15,,,,0.84394701,,,
dstc6_11816,S_16,,,,0.906439844,,,
dstc6_11817,S_17,,,,0.84394701,,,
dstc6_11818,S_18,,,,0.743427198,,,
dstc6_11819,S_19,,,,0.713477999,,,
dstc6_11820,S_00,,,,0.682404545,,,
dstc6_11821,S_01,,,,0.650882097,,,
dstc6_11822,S_02,,,,0.65113222,,,
dstc6_11823,S_03,,,,0.750622143,,,
dstc6_11824,S_04,,,,0.655945041,,,
dstc6_11825,S_05,,,,0.793332731,,,
dstc6_11826,S_06,,,,0.750622143,,,
dstc6_11827,S_07,,,,0.662900067,,,
dstc6_11828,S_08,,,,0.71821793,,,
dstc6_11829,S_09,,,,0.645774162,,,
dstc6_11830,S_10,,,,0.656714866,,,
dstc6_11831,S_11,,,,0.783019672,,,
dstc6_11832,S_12,,,,0.750408112,,,
dstc6_11833,S_13,,,,0.667267388,,,
dstc6_11834,S_14,,,,0.788750138,,,
dstc6_11835,S_15,,,,0.918410847,,,
dstc6_11836,S_16,,,,0.778680782,,,
dstc6_11837,S_17,,,,0.918410847,,,
dstc6_11838,S_18,,,,0.715960874,,,
dstc6_11839,S_19,,,,0.65171915,,,
dstc6_11840,S_00,,,,0.712858666,,,
dstc6_11841,S_01,,,,0.660655682,,,
dstc6_11842,S_02,,,,0.681072904,,,
dstc6_11843,S_03,,,,0.763057104,,,
dstc6_11844,S_04,,,,0.671419351,,,
dstc6_11845,S_05,,,,0.709797933,,,
dstc6_11846,S_06,,,,0.763057104,,,
dstc6_11847,S_07,,,,0.672753776,,,
dstc6_11848,S_08,,,,0.775756192,,,
dstc6_11849,S_09,,,,0.700927599,,,
dstc6_11850,S_10,,,,0.957123576,,,
dstc6_11851,S_11,,,,0.931298669,,,
dstc6_11852,S_12,,,,0.73479924,,,
dstc6_11853,S_13,,,,0.7695031,,,
dstc6_11854,S_14,,,,0.94806276,,,
dstc6_11855,S_15,,,,0.930555009,,,
dstc6_11856,S_16,,,,0.820891044,,,
dstc6_11857,S_17,,,,0.865102147,,,
dstc6_11858,S_18,,,,0.823548802,,,
dstc6_11859,S_19,,,,0.700816708,,,
dstc6_11860,S_00,,,,0.939766875,,,
dstc6_11861,S_01,,,,0.919139426,,,
dstc6_11862,S_02,,,,0.979004982,,,
dstc6_11863,S_03,,,,0.851808447,,,
dstc6_11864,S_04,,,,0.769523046,,,
dstc6_11865,S_05,,,,0.686614337,,,
dstc6_11866,S_06,,,,0.851808447,,,
dstc6_11867,S_07,,,,0.851808447,,,
dstc6_11868,S_08,,,,0.939766875,,,
dstc6_11869,S_09,,,,0.851808447,,,
dstc6_11870,S_10,,,,0.851808447,,,
dstc6_11871,S_11,,,,0.955731453,,,
dstc6_11872,S_12,,,,0.974559172,,,
dstc6_11873,S_13,,,,0.919139426,,,
dstc6_11874,S_14,,,,0.850620585,,,
dstc6_11875,S_15,,,,0.973458168,,,
dstc6_11876,S_16,,,,0.850620585,,,
dstc6_11877,S_17,,,,0.68109601,,,
dstc6_11878,S_18,,,,0.724838933,,,
dstc6_11879,S_19,,,,0.727082208,,,
dstc6_11880,S_00,,,,0.792823299,,,
dstc6_11881,S_01,,,,0.740130543,,,
dstc6_11882,S_02,,,,0.657782194,,,
dstc6_11883,S_03,,,,0.812825124,,,
dstc6_11884,S_04,,,,0.713579643,,,
dstc6_11885,S_05,,,,0.72566853,,,
dstc6_11886,S_06,,,,0.812825124,,,
dstc6_11887,S_07,,,,0.66031435,,,
dstc6_11888,S_08,,,,0.740130543,,,
dstc6_11889,S_09,,,,0.767033954,,,
dstc6_11890,S_10,,,,0.717134104,,,
dstc6_11891,S_11,,,,0.779147226,,,
dstc6_11892,S_12,,,,0.878416187,,,
dstc6_11893,S_13,,,,0.879485126,,,
dstc6_11894,S_14,,,,0.881290817,,,
dstc6_11895,S_15,,,,0.909070807,,,
dstc6_11896,S_16,,,,0.919384087,,,
dstc6_11897,S_17,,,,0.824641328,,,
dstc6_11898,S_18,,,,0.954567579,,,
dstc6_11899,S_19,,,,0.715683232,,,
dstc6_11900,S_00,,,,0.680279383,,,
dstc6_11901,S_01,,,,0.648248243,,,
dstc6_11902,S_02,,,,0.680279383,,,
dstc6_11903,S_03,,,,0.85455436,,,
dstc6_11904,S_04,,,,0.85455436,,,
dstc6_11905,S_05,,,,0.85455436,,,
dstc6_11906,S_06,,,,0.890170236,,,
dstc6_11907,S_07,,,,0.650694297,,,
dstc6_11908,S_08,,,,0.648248243,,,
dstc6_11909,S_09,,,,0.640899469,,,
dstc6_11910,S_10,,,,0.96002085,,,
dstc6_11911,S_11,,,,0.931472636,,,
dstc6_11912,S_12,,,,0.933781444,,,
dstc6_11913,S_13,,,,0.680279383,,,
dstc6_11914,S_14,,,,0.85455436,,,
dstc6_11915,S_15,,,,0.866257488,,,
dstc6_11916,S_16,,,,0.85455436,,,
dstc6_11917,S_17,,,,0.85455436,,,
dstc6_11918,S_18,,,,0.712035677,,,
dstc6_11919,S_19,,,,0.674711693,,,
dstc6_11920,S_00,,,,0.961080797,,,
dstc6_11921,S_01,,,,0.875124334,,,
dstc6_11922,S_02,,,,0.879485126,,,
dstc6_11923,S_03,,,,0.849064048,,,
dstc6_11924,S_04,,,,0.936204074,,,
dstc6_11925,S_05,,,,0.913544385,,,
dstc6_11926,S_06,,,,0.849064048,,,
dstc6_11927,S_07,,,,0.789170986,,,
dstc6_11928,S_08,,,,0.853195098,,,
dstc6_11929,S_09,,,,0.725542308,,,
dstc6_11930,S_10,,,,0.880313346,,,
dstc6_11931,S_11,,,,0.801075027,,,
dstc6_11932,S_12,,,,0.793992035,,,
dstc6_11933,S_13,,,,0.879485126,,,
dstc6_11934,S_14,,,,0.934792931,,,
dstc6_11935,S_15,,,,0.941589722,,,
dstc6_11936,S_16,,,,0.92808281,,,
dstc6_11937,S_17,,,,0.941589722,,,
dstc6_11938,S_18,,,,0.937581934,,,
dstc6_11939,S_19,,,,0.886265984,,,
dstc6_11940,S_00,,,,0.695434546,,,
dstc6_11941,S_01,,,,0.70798565,,,
dstc6_11942,S_02,,,,0.734604149,,,
dstc6_11943,S_03,,,,0.684709995,,,
dstc6_11944,S_04,,,,0.645144488,,,
dstc6_11945,S_05,,,,0.764308807,,,
dstc6_11946,S_06,,,,0.684709995,,,
dstc6_11947,S_07,,,,0.666628584,,,
dstc6_11948,S_08,,,,0.791970935,,,
dstc6_11949,S_09,,,,0.674712924,,,
dstc6_11950,S_10,,,,0.695873554,,,
dstc6_11951,S_11,,,,0.710145694,,,
dstc6_11952,S_12,,,,0.83890544,,,
dstc6_11953,S_13,,,,0.772234145,,,
dstc6_11954,S_14,,,,0.716806869,,,
dstc6_11955,S_15,,,,0.949240762,,,
dstc6_11956,S_16,,,,0.795078404,,,
dstc6_11957,S_17,,,,0.851950615,,,
dstc6_11958,S_18,,,,0.782520169,,,
dstc6_11959,S_19,,,,0.927926699,,,
dstc6_11960,S_00,,,,0.657760745,,,
dstc6_11961,S_01,,,,0.682284721,,,
dstc6_11962,S_02,,,,0.663094023,,,
dstc6_11963,S_03,,,,0.676710804,,,
dstc6_11964,S_04,,,,0.649372459,,,
dstc6_11965,S_05,,,,0.678723546,,,
dstc6_11966,S_06,,,,0.676710804,,,
dstc6_11967,S_07,,,,0.67675896,,,
dstc6_11968,S_08,,,,0.682284721,,,
dstc6_11969,S_09,,,,0.696006911,,,
dstc6_11970,S_10,,,,0.727383925,,,
dstc6_11971,S_11,,,,0.927414714,,,
dstc6_11972,S_12,,,,0.741028713,,,
dstc6_11973,S_13,,,,0.659076365,,,
dstc6_11974,S_14,,,,0.847930211,,,
dstc6_11975,S_15,,,,0.891759696,,,
dstc6_11976,S_16,,,,0.77953403,,,
dstc6_11977,S_17,,,,0.767931882,,,
dstc6_11978,S_18,,,,0.707539675,,,
dstc6_11979,S_19,,,,0.674711693,,,
dstc6_11980,S_00,,,,0.909021981,,,
dstc6_11981,S_01,,,,0.713577743,,,
dstc6_11982,S_02,,,,0.785486708,,,
dstc6_11983,S_03,,,,0.891759696,,,
dstc6_11984,S_04,,,,0.646989426,,,
dstc6_11985,S_05,,,,0.645907136,,,
dstc6_11986,S_06,,,,0.891759696,,,
dstc6_11987,S_07,,,,0.66300715,,,
dstc6_11988,S_08,,,,0.733617694,,,
dstc6_11989,S_09,,,,0.689045483,,,
dstc6_11990,S_10,,,,0.685256206,,,
dstc6_11991,S_11,,,,0.730605305,,,
dstc6_11992,S_12,,,,0.686613059,,,
dstc6_11993,S_13,,,,0.874152383,,,
dstc6_11994,S_14,,,,0.940395929,,,
dstc6_11995,S_15,,,,0.880040071,,,
dstc6_11996,S_16,,,,0.933267273,,,
dstc6_11997,S_17,,,,0.913366468,,,
dstc6_11998,S_18,,,,0.741835068,,,
dstc6_11999,S_19,,,,0.882015446,,,
dstc6_12000,S_00,,,,0.689814915,,,
dstc6_12001,S_01,,,,0.657782194,,,
dstc6_12002,S_02,,,,0.728955726,,,
dstc6_12003,S_03,,,,0.7034757,,,
dstc6_12004,S_04,,,,0.650251485,,,
dstc6_12005,S_05,,,,0.787850927,,,
