context,dialogue_id,model,reference,response,annotations.appropriateness,am_scores,fm_scores,am_fm_scores
"hello ! how are you today !
hello there , i am feeling good and like i might never die . how are you ?
my older brother says the same exact phrase ! ! haha i am doing alright just finished soccer
nice ! after a busy day of soccer you should unwind with some wine .",persona-zhao_00263,negative-sample,['i may . i just took the bus back from school and now have homework'],i want to move out . i am drug and booze free though .,0.9244505116733388,0.9133904,0.9355106253211648,0.9244505116733388
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00264,ground-truth,"['me too , video games are great']","me too , video games are great",1.0,1.0,1.0,1.0
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00265,GPT2_small greedy_temp1.0_k0_p0.0,"['me too , video games are great']","i like to eat healthy too , i'm a vegetarian",0.8540053074521645,0.8761896,0.8318210254039017,0.8540053074521645
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00266,GPT2_small top_temp1.0_k0_p0.5,"['me too , video games are great']","i have a cat , do you have any pets ?",0.7335730634546895,0.89785135,0.5692947789861001,0.7335730634546895
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00267,HRED_attn top_temp1.0_k0_p0.5,"['me too , video games are great']",i like to be around people . i also love to read,0.7590867879171521,0.90511143,0.6130621437588036,0.7590867879171521
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00268,S2S_attn greedy_temp1.0_k0_p0.0,"['me too , video games are great']",i also like to read .,0.9099588511130272,0.93171984,0.8881978626531478,0.9099588511130272
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00269,negative-sample,"['me too , video games are great']",thank you . how did you end up a librarian ?,0.7648257465877717,0.8946732,0.6349782649116885,0.7648257465877717
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00270,ground-truth,"['yeah ? wow crazy , hope it gets better']","yeah ? wow crazy , hope it gets better",1.0,1.0,1.0,1.0
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00271,GPT2_medium sample_temp1.0_k0_p0.0,"['yeah ? wow crazy , hope it gets better']",yeah you had a bad experience,0.873423621380989,0.90001464,0.8468326038612212,0.873423621380989
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00272,GPT2_small sample_temp1.0_k0_p0.0,"['yeah ? wow crazy , hope it gets better']",that does sound scary . i would have loved to have gone to a clown show once ?,0.7806153630113803,0.8861984,0.67503232457165,0.7806153630113803
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00273,HRED_attn greedy_temp1.0_k0_p0.0,"['yeah ? wow crazy , hope it gets better']",i see . i was a orphan . i was a slave for a few years .,0.7308686163663112,0.85257804,0.6091591887949394,0.7308686163663112
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00274,S2S_attn sample_temp1.0_k0_p0.0,"['yeah ? wow crazy , hope it gets better']",no point when i'm famous . its just my son . apparently i paint after he does .,0.9137355638990453,0.8902786,0.9371925499935252,0.9137355638990453
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00275,negative-sample,"['yeah ? wow crazy , hope it gets better']","a teacher , or maybe a librarian . do you like being a librarian ?",0.7365603348370642,0.88602424,0.5870964329950511,0.7365603348370642
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00276,ground-truth,"['right , those are the best']","right , those are the best",0.9999999403953552,0.9999999,1.0,0.9999999403953552
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00277,GPT2_medium top_temp1.0_k0_p0.5,"['right , those are the best']",i'm not a fan of hamburgers,0.8585566151525547,0.9112234,0.8058898187450507,0.8585566151525547
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00278,GPT2_small greedy_temp1.0_k0_p0.0,"['right , those are the best']","i like to eat meat , especially tacos",0.9004305435831946,0.8550401,0.9458210137716139,0.9004305435831946
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00279,HRED_attn greedy_temp1.0_k0_p0.0,"['right , those are the best']","i like tacos , i like to make it",0.9150394462627596,0.9050486,0.925030283745612,0.9150394462627596
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00280,S2S_attn greedy_temp1.0_k0_p0.0,"['right , those are the best']",i like nachos too . i like to eat pizza .,0.8234350826096091,0.91436434,0.7325058272980755,0.8234350826096091
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00281,negative-sample,"['right , those are the best']","hi . i'm a chess playing dude past thirty in age , and have less than three dogs .",0.8824241866620617,0.8856317,0.879216692835537,0.8824241866620617
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00282,ground-truth,['i used to play tennis professionally .'],i used to play tennis professionally .,1.0,1.0,1.0,1.0
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00283,GPT2_small greedy_temp1.0_k0_p0.0,['i used to play tennis professionally .'],i don't play any sports . i like to read,0.8877826265018194,0.85399574,0.9215695125899729,0.8877826265018194
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00284,GPT2_small top_temp1.0_k0_p0.5,['i used to play tennis professionally .'],i don't play any sports . i am a stay at home mom,0.7833808038588678,0.86742675,0.6993348546736071,0.7833808038588678
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00285,HRED_attn sample_temp1.0_k0_p0.0,['i used to play tennis professionally .'],"no , sports stores , that's like my love .",0.8159608733218598,0.90950346,0.7224182867132998,0.8159608733218598
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00286,S2S_attn greedy_temp1.0_k0_p0.0,['i used to play tennis professionally .'],i like to play basketball,0.8880254923304378,0.9261899,0.8498610852162956,0.8880254923304378
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00287,negative-sample,['i used to play tennis professionally .'],i like to eat mexican food,0.8503920234831264,0.9089974,0.7917866304699759,0.8503920234831264
"once a fan always a fan .
of course . when i go to school i take the school bus
i just walk or sometimes ride a bike .
that is better for the environment ! good for you
you simply have to nurture nature .",persona-zhao_00288,ground-truth,['you really do ! it is very important'],you really do ! it is very important,0.9999999403953552,0.9999999,1.0,0.9999999403953552
